date,ticker,close,srs,daily_returns,daily_vol,target_returns,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,day_of_week,day_of_month,week_of_year,month_of_year,year,date,cp_rl_21,cp_score_21
2017-05-10,SCCO,34.17,34.17,0.01005025125628145,0.015127899306772476,0.0913981466021636,0.664352072450809,-0.8051457667138059,-0.9748512146331495,1.3079481725737692,0.9652184630721395,-1.2742227212730124,0.23819266728269822,2.058939355863011,2,10,19,5,2017,2017-05-10,0.2845030479311918,0.8561062408556382
2017-05-11,SCCO,34.92,34.92,0.02194907813871816,0.015437768732039255,-0.03739305447944536,1.4217778825229745,-0.6044711679254051,-0.5452321044988631,1.2287089068281185,1.030374468195453,-1.1708773573552425,0.22448165217002364,2.029439134463846,3,11,19,5,2017,2017-05-11,0.5809903511997447,0.7841311515983082
2017-05-12,SCCO,34.6,34.6,-0.009163802978235935,0.015266899366459698,0.009540316329664162,-0.6002399543137203,-0.2992985992457723,-0.730452459972004,0.9764890142418512,1.0129803477968053,-1.1297426211853108,0.195649878926181,2.0091645213851894,4,12,19,5,2017,2017-05-12,0.37675588346791333,0.8376567139060691
2017-05-15,SCCO,34.68,34.68,0.0023121387283235872,0.01502322872555942,-0.00967269176313518,0.15390424858471893,-0.12045627777365624,-0.8594577143945992,0.1688941579206611,1.1807654294313223,-1.1049640011174264,0.1770185849145102,2.038194775303995,0,15,20,5,2017,2017-05-15,0.4071050036487107,0.9411103057705756
2017-05-16,SCCO,34.6,34.6,-0.0023068050749711633,0.014778692328172445,-0.11580184441322175,-0.15608993162228083,-0.3499773332983045,-0.8893527564449809,0.33080904916160253,1.1299114189994353,-1.0978860968714075,0.1547271751107687,2.074649516411316,1,16,20,5,2017,2017-05-16,0.6986599524647307,0.8013962480226573
2017-05-17,SCCO,33.66,33.66,-0.02716763005780365,0.015302966468283023,0.0,-1.7753178845494673,-0.5302572978371055,-0.9974090517327211,0.09491667857565475,0.9074723899701197,-1.1975472530945175,0.07313959969524819,2.0341090782321527,2,17,20,5,2017,2017-05-17,0.7329945836350001,0.8009131483901838
2017-05-18,SCCO,33.66,33.66,0.0,0.01505203289847752,0.11438742574899975,0.0,-0.515099883873752,-0.9520578818985341,0.2396716022493773,1.0712575417699397,-1.269296066497602,-0.003429054413928564,1.9832326247598566,3,18,20,5,2017,2017-05-18,0.3540056261853638,0.6126513052027065
2017-05-19,SCCO,34.58,34.58,0.027332144979203887,0.015672602307345553,0.060441741734972486,1.7439442693185454,-0.31867918320737115,-0.5862038737277075,0.49498235078662617,1.1360401999021652,-1.1950317412258098,-0.01924545291796735,1.9637335210193398,4,19,20,5,2017,2017-05-19,0.14009835472889232,0.6875382338507441
2017-05-22,SCCO,35.1,35.1,0.015037593984962516,0.015660577520430694,-0.01031400526915795,0.9602196320885716,-0.07109294541559574,-0.6178637138619996,0.6141124287111559,1.2654936802157346,-1.0830003543216826,-0.0024319046896271617,2.01569985225703,0,22,21,5,2017,2017-05-22,0.18823762500254168,0.6991917874313811
2017-05-23,SCCO,35.01,35.01,-0.002564102564102666,0.0154092167066474,-0.023353772844040485,-0.16640057784355353,-0.20333259754728739,-0.5347459126564836,0.6036745904092653,1.2643382398507559,-0.9811883359114705,0.00827348496700663,2.0356245316267914,1,23,21,5,2017,2017-05-23,0.27555485689098885,0.6371378061506769
2017-05-24,SCCO,34.81,34.81,-0.005712653527563449,0.01518951193456106,0.010722459050205888,-0.37609197399985655,-0.35815277768466086,-0.459175366233618,0.5170181343950656,1.3046166919054216,-0.907741793161533,0.005323024319314884,2.01895076193197,2,24,21,5,2017,2017-05-24,0.5521059071535455,0.6786410807008509
2017-05-25,SCCO,34.9,34.9,0.002585463947141431,0.014946566938685601,-0.0012076271023542303,0.17298045482602284,-0.46965739833599424,-0.3228613852979871,0.3565724387961306,1.2615611854514783,-0.8213591417918201,0.008391826227444334,1.9896422779233753,3,25,21,5,2017,2017-05-25,0.621503809023955,0.7413516284637282
2017-05-26,SCCO,34.89,34.89,-0.0002865329512893311,0.014699548004141777,0.027021998163799698,-0.019492636862616246,-0.2138716824378615,-0.44926156875079915,0.26468371754630665,1.316621756644764,-0.7540400091467887,0.010660108755994472,1.9804041173678084,4,26,21,5,2017,2017-05-26,0.4469076477286087,0.7071656102831843
2017-05-30,SCCO,35.11,35.11,0.006305531670965925,0.014501944555739292,-0.018558117444378096,0.4348059425224079,-0.11061203958724206,-0.36731843258112135,0.2760744127023291,1.3875464811507126,-0.6584138972655174,0.027385535382010214,1.9756273159394844,1,30,22,5,2017,2017-05-30,0.4942616194481734,0.7319495334983872
2017-05-31,SCCO,34.96,34.96,-0.004272287097692895,0.014284130142713947,-0.030275111338574,-0.2990932632934673,-0.12997969124154546,-0.6906365103299282,0.3484764843776081,1.50839786008527,-0.625802015802626,0.03447593700757568,2.0552539059509205,2,31,22,5,2017,2017-05-31,0.7664683915792591,0.873345313137687
2017-06-01,SCCO,34.72,34.72,-0.006864988558352492,0.014101794612088037,-0.024445517135192923,-0.48681666037511523,-0.24130882081754934,-0.51869705558973,0.46911598537886257,1.4867457798316908,-0.6150376230525963,0.023065477002906096,2.051515953211776,3,1,22,6,2017,2017-06-01,0.8286180407581684,0.9246958000077656
2017-06-02,SCCO,34.53,34.53,-0.005472350230414702,0.01390050966098752,0.020998700048096678,-0.3936798264147917,0.30118239584975465,-0.6595665464925863,0.3318654508718183,1.4249150719875432,-0.6457468059287617,-0.0015524376674526867,2.0695823699302913,4,2,22,6,2017,2017-06-02,0.37922416224133537,0.9989119369590876
2017-06-05,SCCO,34.69,34.69,0.004633651896901236,0.013700697975151707,0.041087945970498044,0.3382055356088476,0.8106089927090757,-0.5319647459088331,0.32679209998024683,1.4392284430265498,-0.6370688172352919,-0.013294903944185237,2.0728657510531305,0,5,23,6,2017,2017-06-05,0.4230887887982885,0.994303015531987
